uid,education,department,grade,gender,headpic,politicalstatus,religion,sourcearea,residence,fatherage,fathereducation,motherage,mothereducation,brothersistercount,parentsmarriage,marriage,isrecommended,isrecommendedbycontest,isartstudent,nativeplace,fathersta,mothersta
7307,7,10,6,1,4,4,1,32,2,49,8,46,6,0,1,1,1,2,2,8,1,1
7308,7,126,6,1,1,4,1,18,2,42,7,39,7,0,1,1,2,2,2,18,1,1
7309,7,126,6,1,1,4,1,3,1,51,2,51,4,1,1,1,1,2,2,3,1,1
7310,7,126,6,1,1,4,1,16,2,50,4,52,6,0,1,1,2,2,2,16,1,1
7311,7,126,6,0,3,3,1,31,2,46,7,44,7,0,1,1,2,2,2,31,1,1
7312,7,1,6,1,2,4,1,8,2,45,7,45,7,0,1,1,2,1,2,4,1,1
7313,7,1,6,1,1,4,1,6,2,45,7,45,7,2,1,1,2,1,2,7,1,1
7314,7,10,6,1,1,4,2,3,2,45,7,44,7,0,1,1,1,2,2,3,1,1
7315,7,11,6,1,1,4,1,5,1,44,4,45,3,0,1,1,2,1,2,5,1,1
7316,7,48,6,1,1,4,1,30,2,46,7,46,7,1,1,1,1,2,2,3,1,1
7318,7,48,6,1,1,4,1,21,2,43,7,44,6,0,1,1,2,2,2,4,1,1
7319,7,1,6,1,6,4,1,12,2,45,7,45,7,0,1,1,2,1,2,25,1,1
7320,7,1,6,0,7,4,1,8,2,52,7,45,8,0,1,1,2,2,2,8,1,1
7321,7,1,6,0,1,4,1,8,2,52,7,45,3,0,1,1,2,2,2,6,1,1
7322,7,1,6,1,6,4,1,8,2,50,7,45,6,0,1,1,2,2,2,8,1,1
7323,7,1,6,1,1,4,1,8,2,47,8,44,8,0,1,1,2,2,2,6,1,1
7326,7,11,6,0,2,4,1,8,2,43,6,43,6,1,1,1,2,2,2,8,1,1
7327,7,48,6,0,1,4,1,4,2,48,7,44,7,0,1,1,1,2,2,4,1,1
7328,7,48,6,0,2,4,1,4,2,46,7,46,7,0,1,1,1,2,2,4,1,1
7329,7,48,6,1,1,4,1,4,2,52,6,45,6,2,1,1,2,2,2,4,1,1
7330,7,48,6,1,10,4,1,4,2,44,7,45,7,0,1,1,2,2,2,4,1,1
7331,7,48,6,1,4,4,1,12,2,43,6,40,4,0,1,1,1,2,2,12,1,1
7332,7,48,6,1,3,4,1,12,2,45,7,43,6,0,1,1,2,2,2,12,1,1
7333,7,48,6,1,8,4,1,12,2,45,8,43,8,0,1,1,1,2,2,12,1,1
7334,7,48,6,1,4,4,1,2,2,44,7,43,6,0,1,1,2,2,2,5,1,1
7335,7,1,6,1,2,4,1,6,2,45,7,46,7,0,1,1,2,2,2,6,1,1
7336,7,1,6,1,1,4,1,6,1,47,3,44,3,1,2,1,2,2,2,6,1,1
7337,7,1,6,1,1,4,1,6,2,42,4,40,7,0,1,1,2,2,2,6,1,1
7338,7,1,6,1,1,4,1,6,2,44,6,43,7,0,1,1,2,2,2,6,1,1
7339,7,1,6,1,1,4,1,6,2,45,7,45,7,0,1,1,2,2,2,6,1,1
